task_id,window_end,trigger_ts,count_actual,count_expected,loss_network,lag_system,watermark_setting
0,1765283304000,1765283308056,21,201,180,4056,2320
0,1765283306000,1765283310051,21,201,180,4051,2320
1,1765283306000,1765283310052,21,201,180,4052,2320
2,1765283306000,1765283310052,19,191,172,4052,2320
0,1765283306000,1765283310053,20,191,171,4053,2320
2,1765283306000,1765283310053,21,201,180,4053,2320
1,1765283306000,1765283310053,21,201,180,4053,2320
0,1765283306000,1765283310054,20,191,171,4054,2320
2,1765283306000,1765283310055,19,201,182,4055,2320
1,1765283306000,1765283310055,21,201,180,4055,2320
0,1765283306000,1765283310056,21,201,180,4056,2320
0,1765283308000,1765283312053,24,231,207,4053,2320
1,1765283308000,1765283312053,24,231,207,4053,2320
2,1765283308000,1765283312053,24,231,207,4053,2320
1,1765283308000,1765283312055,23,231,208,4055,2320
0,1765283308000,1765283312055,24,241,217,4055,2320
2,1765283308000,1765283312055,24,231,207,4055,2320
1,1765283308000,1765283312056,23,231,208,4056,2320
0,1765283308000,1765283312056,25,241,216,4056,2320
2,1765283308000,1765283312056,25,241,216,4056,2320
0,1765283308000,1765283312057,23,231,208,4057,2320
0,1765283310000,1765283314056,32,311,279,4056,2320
2,1765283310000,1765283314056,29,311,282,4056,2320
1,1765283310000,1765283314056,33,321,288,4056,2320
0,1765283310000,1765283314057,31,321,290,4057,2320
1,1765283310000,1765283314057,32,311,279,4057,2320
2,1765283310000,1765283314057,30,311,281,4057,2320
0,1765283310000,1765283314058,32,311,279,4058,2320
1,1765283310000,1765283314058,31,311,280,4058,2320
2,1765283310000,1765283314059,31,311,280,4059,2320
0,1765283310000,1765283314059,31,311,280,4059,2320
1,1765283312000,1765283316058,37,361,324,4058,2320
2,1765283312000,1765283316060,37,371,334,4060,2320
1,1765283312000,1765283316060,35,361,326,4060,2320
2,1765283312000,1765283316061,37,361,324,4061,2320
0,1765283312000,1765283316061,37,371,334,4061,2320
1,1765283312000,1765283316061,36,361,325,4061,2320
2,1765283312000,1765283316063,36,361,325,4063,2320
0,1765283312000,1765283316063,37,361,324,4063,2320
0,1765283312000,1765283316064,34,361,327,4064,2320
0,1765283312000,1765283316065,37,361,324,4065,2320
1,1765283314000,1765283318061,36,371,335,4061,2320
2,1765283314000,1765283318061,36,361,325,4061,2320
0,1765283314000,1765283318061,37,361,324,4061,2320
1,1765283314000,1765283318062,36,361,325,4062,2320
0,1765283314000,1765283318062,36,351,315,4062,2320
2,1765283314000,1765283318062,36,361,325,4062,2320
1,1765283314000,1765283318063,37,371,334,4063,2320
0,1765283314000,1765283318064,37,361,324,4064,2320
2,1765283314000,1765283318064,37,371,334,4064,2320
0,1765283314000,1765283318065,35,361,326,4065,2320
0,1765283316000,1765283320038,42,421,379,4038,2320
0,1765283316000,1765283320040,40,411,371,4040,2320
0,1765283316000,1765283320041,42,411,369,4041,2320
0,1765283316000,1765283320042,43,421,378,4042,2320
2,1765283316000,1765283320062,43,421,378,4062,2320
1,1765283316000,1765283320063,42,411,369,4063,2320
2,1765283316000,1765283320064,41,411,370,4064,2320
1,1765283316000,1765283320064,41,411,370,4064,2320
2,1765283316000,1765283320065,41,411,370,4065,2320
1,1765283316000,1765283320065,41,411,370,4065,2320
0,1765283318000,1765283322060,38,371,333,4060,2320
0,1765283318000,1765283322061,35,371,336,4061,2320
0,1765283318000,1765283322062,36,361,325,4062,2320
0,1765283318000,1765283322063,37,361,324,4063,2320
2,1765283318000,1765283322066,37,371,334,4066,2320
1,1765283318000,1765283322066,37,361,324,4066,2320
1,1765283318000,1765283322068,38,371,333,4068,2320
2,1765283318000,1765283322068,37,371,334,4068,2320
1,1765283318000,1765283322070,36,361,325,4070,2320
2,1765283318000,1765283322070,37,361,324,4070,2320
0,1765283320000,1765283324068,28,271,243,4068,2320
2,1765283320000,1765283324069,28,271,243,4069,2320
1,1765283320000,1765283324069,28,271,243,4069,2320
0,1765283320000,1765283324070,28,271,243,4070,2320
2,1765283320000,1765283324070,26,261,235,4070,2320
1,1765283320000,1765283324071,28,271,243,4071,2320
2,1765283320000,1765283324071,26,261,235,4071,2320
0,1765283320000,1765283324071,26,261,235,4071,2320
1,1765283320000,1765283324072,27,271,244,4072,2320
0,1765283320000,1765283324073,27,271,244,4073,2320
0,1765283322000,1765283326072,21,201,180,4072,2320
2,1765283322000,1765283326072,22,211,189,4072,2320
1,1765283322000,1765283326072,22,211,189,4072,2320
2,1765283322000,1765283326073,21,201,180,4073,2320
0,1765283322000,1765283326073,21,211,190,4073,2320
1,1765283322000,1765283326073,21,201,180,4073,2320
0,1765283322000,1765283326074,22,211,189,4074,2320
1,1765283322000,1765283326075,22,211,189,4075,2320
2,1765283322000,1765283326075,22,211,189,4075,2320
0,1765283322000,1765283326076,21,201,180,4076,2320
0,1765283324000,1765283328075,22,231,209,4075,2320
1,1765283324000,1765283328075,23,221,198,4075,2320
2,1765283324000,1765283328075,24,231,207,4075,2320
0,1765283324000,1765283328076,23,221,198,4076,2320
1,1765283324000,1765283328076,23,221,198,4076,2320
2,1765283324000,1765283328077,22,221,199,4077,2320
0,1765283324000,1765283328077,22,221,199,4077,2320
1,1765283324000,1765283328078,23,221,198,4078,2320
2,1765283324000,1765283328078,23,221,198,4078,2320
0,1765283324000,1765283328078,21,221,200,4078,2320
2,1765283326000,1765283330076,18,201,183,4076,2320
0,1765283326000,1765283330076,19,191,172,4076,2320
1,1765283326000,1765283330077,20,201,181,4077,2320
2,1765283326000,1765283330077,20,201,181,4077,2320
0,1765283326000,1765283330077,21,201,180,4077,2320
1,1765283326000,1765283330078,21,201,180,4078,2320
2,1765283326000,1765283330078,20,201,181,4078,2320
0,1765283326000,1765283330078,19,201,182,4078,2320
1,1765283326000,1765283330079,20,201,181,4079,2320
0,1765283326000,1765283330080,21,201,180,4080,2320
2,1765283328000,1765283332038,26,251,225,4038,2320
2,1765283328000,1765283332039,25,251,226,4039,2320
2,1765283328000,1765283332040,24,241,217,4040,2320
1,1765283328000,1765283332059,26,251,225,4059,2320
1,1765283328000,1765283332060,23,241,218,4060,2320
1,1765283328000,1765283332061,25,241,216,4061,2320
0,1765283328000,1765283332079,26,251,225,4079,2320
0,1765283328000,1765283332080,25,241,216,4080,2320
0,1765283328000,1765283332081,26,251,225,4081,2320
0,1765283328000,1765283332082,25,241,216,4082,2320
1,1765283330000,1765283334039,33,321,288,4039,2320
1,1765283330000,1765283334040,30,321,291,4040,2320
1,1765283330000,1765283334041,33,321,288,4041,2320
2,1765283330000,1765283334082,32,311,279,4082,2320
0,1765283330000,1765283334082,33,321,288,4082,2320
0,1765283330000,1765283334083,29,311,282,4083,2320
2,1765283330000,1765283334084,31,311,280,4084,2320
0,1765283330000,1765283334085,33,321,288,4085,2320
0,1765283330000,1765283334086,32,321,289,4086,2320
2,1765283330000,1765283334086,32,321,289,4086,2320
2,1765283332000,1765283336084,36,351,315,4084,2320
1,1765283332000,1765283336084,37,361,324,4084,2320
0,1765283332000,1765283336084,38,371,333,4084,2320
1,1765283332000,1765283336086,36,361,325,4086,2320
0,1765283332000,1765283336086,36,361,325,4086,2320
2,1765283332000,1765283336086,36,371,335,4086,2320
0,1765283332000,1765283336087,35,361,326,4087,2320
1,1765283332000,1765283336087,37,361,324,4087,2320
2,1765283332000,1765283336087,37,361,324,4087,2320
0,1765283332000,1765283336088,37,361,324,4088,2320
2,1765283334000,1765283338088,41,401,360,4088,2320
0,1765283334000,1765283338089,41,401,360,4089,2320
1,1765283334000,1765283338089,38,411,373,4089,2320
2,1765283334000,1765283338090,42,411,369,4090,2320
1,1765283334000,1765283338090,40,401,361,4090,2320
0,1765283334000,1765283338091,39,401,362,4091,2320
2,1765283334000,1765283338092,40,401,361,4092,2320
0,1765283334000,1765283338092,39,401,362,4092,2320
1,1765283334000,1765283338092,38,401,363,4092,2320
0,1765283334000,1765283338093,41,401,360,4093,2320
0,1765283336000,1765283340089,36,351,315,4089,2320
2,1765283336000,1765283340090,36,351,315,4090,2320
1,1765283336000,1765283340090,36,351,315,4090,2320
0,1765283336000,1765283340091,36,351,315,4091,2320
2,1765283336000,1765283340091,34,351,317,4091,2320
1,1765283336000,1765283340091,36,351,315,4091,2320
0,1765283336000,1765283340092,36,351,315,4092,2320
2,1765283336000,1765283340093,34,351,317,4093,2320
1,1765283336000,1765283340093,35,341,306,4093,2320
0,1765283336000,1765283340093,35,351,316,4093,2320
1,1765283338000,1765283341980,33,331,298,3980,2320
1,1765283338000,1765283341982,31,331,300,3982,2320
1,1765283338000,1765283341983,33,331,298,3983,2320
0,1765283338000,1765283342092,34,331,297,4092,2320
2,1765283338000,1765283342093,34,331,297,4093,2320
0,1765283338000,1765283342093,32,321,289,4093,2320
2,1765283338000,1765283342094,33,321,288,4094,2320
0,1765283338000,1765283342094,32,331,299,4094,2320
2,1765283338000,1765283342095,33,321,288,4095,2320
0,1765283338000,1765283342095,33,331,298,4095,2320
1,1765283340000,1765283343983,29,281,252,3983,2320
1,1765283340000,1765283343985,29,291,262,3985,2320
1,1765283340000,1765283343986,30,291,261,3986,2320
2,1765283340000,1765283344094,29,291,262,4094,2320
0,1765283340000,1765283344094,29,291,262,4094,2320
2,1765283340000,1765283344095,30,291,261,4095,2320
0,1765283340000,1765283344095,28,291,263,4095,2320
2,1765283340000,1765283344096,29,281,252,4096,2320
0,1765283340000,1765283344097,28,281,253,4097,2320
0,1765283340000,1765283344097,29,291,262,4097,2320
1,1765283342000,1765283345985,24,231,207,3985,2320
0,1765283342000,1765283345986,23,221,198,3986,2320
1,1765283342000,1765283345986,23,221,198,3986,2320
0,1765283342000,1765283345987,24,231,207,3987,2320
1,1765283342000,1765283345987,23,221,198,3987,2320
0,1765283342000,1765283345988,24,231,207,3988,2320
0,1765283342000,1765283345990,23,221,198,3990,2320
2,1765283342000,1765283346096,23,231,208,4096,2320
2,1765283342000,1765283346097,23,221,198,4097,2320
2,1765283342000,1765283346098,23,221,198,4098,2320
1,1765283344000,1765283347987,18,181,163,3987,2320
0,1765283344000,1765283347988,20,191,171,3988,2320
1,1765283344000,1765283347989,19,191,172,3989,2320
0,1765283344000,1765283347989,19,181,162,3989,2320
1,1765283344000,1765283347990,19,181,162,3990,2320
0,1765283344000,1765283347990,20,191,171,3990,2320
0,1765283344000,1765283347992,19,181,162,3992,2320
2,1765283344000,1765283348098,19,181,162,4098,2320
2,1765283344000,1765283348099,20,191,171,4099,2320
2,1765283344000,1765283348101,19,191,172,4101,2320
0,1765283346000,1765283349989,19,201,182,3989,2320
1,1765283346000,1765283349989,22,211,189,3989,2320
0,1765283346000,1765283349991,21,211,190,3991,2320
1,1765283346000,1765283349991,22,211,189,3991,2320
0,1765283346000,1765283349992,22,211,189,3992,2320
1,1765283346000,1765283349992,22,211,189,3992,2320
0,1765283346000,1765283349993,22,211,189,3993,2320
2,1765283346000,1765283350101,20,201,181,4101,2320
2,1765283346000,1765283350102,21,201,180,4102,2320
2,1765283346000,1765283350103,22,211,189,4103,2320
1,1765283348000,1765283351992,24,231,207,3992,2320
0,1765283348000,1765283351992,24,231,207,3992,2320
1,1765283348000,1765283351993,22,221,199,3993,2320
0,1765283348000,1765283352002,23,231,208,4002,2320
1,1765283348000,1765283352002,23,221,198,4002,2320
0,1765283348000,1765283352003,22,221,199,4003,2320
0,1765283348000,1765283352004,21,211,190,4004,2320
2,1765283348000,1765283352103,22,221,199,4103,2320
2,1765283348000,1765283352104,23,221,198,4104,2320
2,1765283348000,1765283352105,24,231,207,4105,2320
1,1765283350000,1765283353995,30,291,261,3995,2320
1,1765283350000,1765283353996,30,291,261,3996,2320
1,1765283350000,1765283353997,29,281,252,3997,2320
0,1765283350000,1765283354038,30,291,261,4038,2320
0,1765283350000,1765283354040,29,291,262,4040,2320
0,1765283350000,1765283354041,29,281,252,4041,2320
0,1765283350000,1765283354042,30,291,261,4042,2320
2,1765283350000,1765283354106,29,291,262,4106,2320
2,1765283350000,1765283354107,29,281,252,4107,2320
2,1765283350000,1765283354108,30,291,261,4108,2320
1,1765283352000,1765283355998,37,371,334,3998,2320
1,1765283352000,1765283355999,38,371,333,3999,2320
1,1765283352000,1765283356000,36,371,335,4000,2320
0,1765283352000,1765283356061,38,381,343,4061,2320
0,1765283352000,1765283356062,36,361,325,4062,2320
0,1765283352000,1765283356063,38,371,333,4063,2320
0,1765283352000,1765283356064,38,371,333,4064,2320
2,1765283352000,1765283356108,39,381,342,4108,2320
2,1765283352000,1765283356109,37,371,334,4109,2320
2,1765283352000,1765283356110,38,371,333,4110,2320
0,1765283354000,1765283357999,37,361,324,3999,2320
1,1765283354000,1765283358000,37,371,334,4000,2320
0,1765283354000,1765283358001,36,371,335,4001,2320
1,1765283354000,1765283358001,37,371,334,4001,2320
0,1765283354000,1765283358002,37,361,324,4002,2320
1,1765283354000,1765283358003,36,361,325,4003,2320
0,1765283354000,1765283358003,37,361,324,4003,2320
2,1765283354000,1765283358110,34,361,327,4110,2320
2,1765283354000,1765283358111,38,371,333,4111,2320
2,1765283354000,1765283358112,38,371,333,4112,2320
1,1765283356000,1765283360002,40,391,351,4002,2320
0,1765283356000,1765283360003,39,391,352,4003,2320
1,1765283356000,1765283360004,40,391,351,4004,2320
0,1765283356000,1765283360004,40,401,361,4004,2320
1,1765283356000,1765283360005,40,401,361,4005,2320
0,1765283356000,1765283360006,40,391,351,4006,2320
0,1765283356000,1765283360007,40,391,351,4007,2320
2,1765283356000,1765283360112,40,391,351,4112,2320
2,1765283356000,1765283360113,39,391,352,4113,2320
2,1765283356000,1765283360114,40,391,351,4114,2320
0,1765283358000,1765283362004,35,341,306,4004,2320
1,1765283358000,1765283362004,35,341,306,4004,2320
0,1765283358000,1765283362005,34,341,307,4005,2320
1,1765283358000,1765283362005,35,341,306,4005,2320
0,1765283358000,1765283362007,35,341,306,4007,2320
1,1765283358000,1765283362007,34,341,307,4007,2320
0,1765283358000,1765283362008,33,341,308,4008,2320
2,1765283358000,1765283362115,35,341,306,4115,2320
2,1765283358000,1765283362117,33,341,308,4117,2320
2,1765283358000,1765283362118,35,341,306,4118,2320
0,1765283360000,1765283364006,26,261,235,4006,2320
2,1765283360000,1765283364006,27,261,234,4006,2320
1,1765283360000,1765283364006,26,251,225,4006,2320
0,1765283360000,1765283364007,26,251,225,4007,2320
2,1765283360000,1765283364007,28,271,243,4007,2320
1,1765283360000,1765283364008,26,261,235,4008,2320
2,1765283360000,1765283364008,26,261,235,4008,2320
0,1765283360000,1765283364009,26,261,235,4009,2320
1,1765283360000,1765283364009,26,261,235,4009,2320
0,1765283360000,1765283364010,28,271,243,4010,2320
0,1765283362000,1765283366010,22,211,189,4010,2320
2,1765283362000,1765283366010,21,211,190,4010,2320
1,1765283362000,1765283366010,21,201,180,4010,2320
0,1765283362000,1765283366011,20,201,181,4011,2320
1,1765283362000,1765283366011,21,211,190,4011,2320
2,1765283362000,1765283366011,19,201,182,4011,2320
1,1765283362000,1765283366012,21,201,180,4012,2320
0,1765283362000,1765283366013,19,211,192,4013,2320
2,1765283362000,1765283366013,20,201,181,4013,2320
0,1765283362000,1765283366014,21,201,180,4014,2320
1,1765283364000,1765283368012,19,181,162,4012,2320
0,1765283364000,1765283368012,16,171,155,4012,2320
2,1765283364000,1765283368012,17,171,154,4012,2320
1,1765283364000,1765283368013,18,171,153,4013,2320
2,1765283364000,1765283368013,18,171,153,4013,2320
0,1765283364000,1765283368013,18,171,153,4013,2320
1,1765283364000,1765283368014,18,181,163,4014,2320
2,1765283364000,1765283368014,17,171,154,4014,2320
0,1765283364000,1765283368014,18,171,153,4014,2320
0,1765283364000,1765283368015,18,171,153,4015,2320
0,1765283366000,1765283370014,20,201,181,4014,2320
0,1765283366000,1765283370016,20,191,171,4016,2320
0,1765283366000,1765283370017,19,191,172,4017,2320
0,1765283366000,1765283370018,20,191,171,4018,2320
2,1765283366000,1765283370038,19,181,162,4038,2320
2,1765283366000,1765283370039,20,191,171,4039,2320
2,1765283366000,1765283370040,20,191,171,4040,2320
1,1765283366000,1765283370061,19,191,172,4061,2320
1,1765283366000,1765283370063,19,191,172,4063,2320
1,1765283366000,1765283370064,20,191,171,4064,2320
2,1765283368000,1765283372018,27,261,234,4018,2320
1,1765283368000,1765283372018,27,261,234,4018,2320
0,1765283368000,1765283372018,25,261,236,4018,2320
1,1765283368000,1765283372020,27,261,234,4020,2320
2,1765283368000,1765283372020,26,261,235,4020,2320
0,1765283368000,1765283372020,26,261,235,4020,2320
1,1765283368000,1765283372021,24,251,227,4021,2320
0,1765283368000,1765283372022,27,261,234,4022,2320
2,1765283368000,1765283372022,25,261,236,4022,2320
0,1765283368000,1765283372023,26,261,235,4023,2320
0,1765283370000,1765283374018,31,311,280,4018,2320
0,1765283370000,1765283374019,33,321,288,4019,2320
0,1765283370000,1765283374020,32,321,289,4020,2320
0,1765283370000,1765283374021,31,311,280,4021,2320
2,1765283370000,1765283374060,28,311,283,4060,2320
1,1765283370000,1765283374061,33,321,288,4061,2320
2,1765283370000,1765283374061,33,321,288,4061,2320
1,1765283370000,1765283374062,31,311,280,4062,2320
2,1765283370000,1765283374062,33,321,288,4062,2320
1,1765283370000,1765283374063,32,311,279,4063,2320
0,1765283372000,1765283376021,35,351,316,4021,2320
2,1765283372000,1765283376021,36,361,325,4021,2320
0,1765283372000,1765283376022,36,351,315,4022,2320
2,1765283372000,1765283376022,37,361,324,4022,2320
0,1765283372000,1765283376024,35,361,326,4024,2320
2,1765283372000,1765283376024,37,361,324,4024,2320
0,1765283372000,1765283376025,37,361,324,4025,2320
1,1765283372000,1765283376039,36,361,325,4039,2320
1,1765283372000,1765283376040,37,361,324,4040,2320
1,1765283372000,1765283376041,35,361,326,4041,2320
1,1765283374000,1765283378023,37,381,344,4023,2320
0,1765283374000,1765283378023,38,381,343,4023,2320
2,1765283374000,1765283378023,38,381,343,4023,2320
0,1765283374000,1765283378024,37,381,344,4024,2320
1,1765283374000,1765283378024,39,381,342,4024,2320
2,1765283374000,1765283378024,37,371,334,4024,2320
0,1765283374000,1765283378026,38,381,343,4026,2320
1,1765283374000,1765283378026,38,381,343,4026,2320
2,1765283374000,1765283378026,37,381,344,4026,2320
0,1765283374000,1765283378028,38,381,343,4028,2320
1,1765283376000,1765283380025,37,371,334,4025,2320
2,1765283376000,1765283380025,36,371,335,4025,2320
0,1765283376000,1765283380026,36,371,335,4026,2320
2,1765283376000,1765283380027,37,371,334,4027,2320
1,1765283376000,1765283380027,37,371,334,4027,2320
0,1765283376000,1765283380027,37,371,334,4027,2320
2,1765283376000,1765283380028,38,371,333,4028,2320
1,1765283376000,1765283380028,37,371,334,4028,2320
0,1765283376000,1765283380028,37,371,334,4028,2320
0,1765283376000,1765283380029,37,371,334,4029,2320
0,1765283378000,1765283382037,35,351,316,4037,2320
1,1765283378000,1765283382037,36,351,315,4037,2320
2,1765283378000,1765283382038,34,341,307,4038,2320
0,1765283378000,1765283382039,34,341,307,4039,2320
1,1765283378000,1765283382039,35,351,316,4039,2320
2,1765283378000,1765283382039,36,351,315,4039,2320
0,1765283378000,1765283382040,33,341,308,4040,2320
1,1765283378000,1765283382040,35,341,306,4040,2320
2,1765283378000,1765283382040,32,351,319,4040,2320
0,1765283378000,1765283382041,35,341,306,4041,2320
2,1765283380000,1765283384041,26,251,225,4041,2320
0,1765283380000,1765283384041,27,261,234,4041,2320
1,1765283380000,1765283384041,26,261,235,4041,2320
0,1765283380000,1765283384042,28,271,243,4042,2320
2,1765283380000,1765283384042,27,261,234,4042,2320
1,1765283380000,1765283384042,26,251,225,4042,2320
0,1765283380000,1765283384043,27,261,234,4043,2320
1,1765283380000,1765283384043,27,261,234,4043,2320
2,1765283380000,1765283384043,27,261,234,4043,2320
0,1765283380000,1765283384044,26,251,225,4044,2320
1,1765283382000,1765283386042,21,201,180,4042,2320
0,1765283382000,1765283386043,19,201,182,4043,2320
2,1765283382000,1765283386043,21,211,190,4043,2320
1,1765283382000,1765283386044,21,201,180,4044,2320
0,1765283382000,1765283386044,21,201,180,4044,2320
2,1765283382000,1765283386044,21,201,180,4044,2320
1,1765283382000,1765283386045,20,201,181,4045,2320
0,1765283382000,1765283386045,21,201,180,4045,2320
2,1765283382000,1765283386045,21,201,180,4045,2320
0,1765283382000,1765283386046,21,201,180,4046,2320
0,1765283384000,1765283388037,17,181,164,4037,2320
0,1765283384000,1765283388038,19,181,162,4038,2320
0,1765283384000,1765283388039,20,191,171,4039,2320
0,1765283384000,1765283388040,19,181,162,4040,2320
1,1765283384000,1765283388044,20,191,171,4044,2320
2,1765283384000,1765283388044,19,181,162,4044,2320
1,1765283384000,1765283388045,19,181,162,4045,2320
2,1765283384000,1765283388046,18,181,163,4046,2320
1,1765283384000,1765283388046,19,181,162,4046,2320
2,1765283384000,1765283388047,19,181,162,4047,2320
1,1765283386000,1765283390047,20,191,171,4047,2320
0,1765283386000,1765283390047,19,191,172,4047,2320
2,1765283386000,1765283390047,21,201,180,4047,2320
0,1765283386000,1765283390049,21,201,180,4049,2320
1,1765283386000,1765283390049,20,191,171,4049,2320
2,1765283386000,1765283390049,21,201,180,4049,2320
0,1765283386000,1765283390050,19,191,172,4050,2320
1,1765283386000,1765283390050,18,191,173,4050,2320
2,1765283386000,1765283390050,20,191,171,4050,2320
0,1765283386000,1765283390051,20,191,171,4051,2320
1,1765283388000,1765283392049,28,271,243,4049,2320
2,1765283388000,1765283392049,26,271,245,4049,2320
0,1765283388000,1765283392049,28,271,243,4049,2320
1,1765283388000,1765283392051,27,261,234,4051,2320
0,1765283388000,1765283392050,27,261,234,4050,2320
2,1765283388000,1765283392051,26,261,235,4051,2320
1,1765283388000,1765283392052,27,271,244,4052,2320
2,1765283388000,1765283392052,27,261,234,4052,2320
0,1765283388000,1765283392052,27,261,234,4052,2320
0,1765283388000,1765283392053,26,271,245,4053,2320
2,1765283390000,1765283394052,32,321,289,4052,2320
0,1765283390000,1765283394052,32,321,289,4052,2320
1,1765283390000,1765283394052,32,311,279,4052,2320
0,1765283390000,1765283394054,31,301,270,4054,2320
1,1765283390000,1765283394054,32,311,279,4054,2320
2,1765283390000,1765283394054,32,311,279,4054,2320
0,1765283390000,1765283394055,32,321,289,4055,2320
1,1765283390000,1765283394055,33,321,288,4055,2320
2,1765283390000,1765283394055,33,321,288,4055,2320
0,1765283390000,1765283394056,31,311,280,4056,2320
0,1765283392000,1765283396054,34,331,297,4054,2320
2,1765283392000,1765283396054,32,331,299,4054,2320
1,1765283392000,1765283396055,33,331,298,4055,2320
2,1765283392000,1765283396056,34,331,297,4056,2320
1,1765283392000,1765283396056,34,341,307,4056,2320
0,1765283392000,1765283396056,33,331,298,4056,2320
2,1765283392000,1765283396057,32,331,299,4057,2320
1,1765283392000,1765283396057,32,341,309,4057,2320
0,1765283392000,1765283396057,34,341,307,4057,2320
0,1765283392000,1765283396058,35,341,306,4058,2320
0,1765283394000,1765283398058,41,401,360,4058,2320
2,1765283394000,1765283398058,41,401,360,4058,2320
1,1765283394000,1765283398058,40,391,351,4058,2320
0,1765283394000,1765283398059,39,391,352,4059,2320
0,1765283394000,1765283398060,41,401,360,4060,2320
1,1765283394000,1765283398061,40,391,351,4061,2320
2,1765283394000,1765283398061,40,401,361,4061,2320
0,1765283394000,1765283398062,40,391,351,4062,2320
1,1765283394000,1765283398062,39,401,362,4062,2320
2,1765283394000,1765283398063,40,401,361,4063,2320
1,1765283396000,1765283400059,37,371,334,4059,2320
2,1765283396000,1765283400060,38,371,333,4060,2320
0,1765283396000,1765283400060,37,371,334,4060,2320
2,1765283396000,1765283400061,38,371,333,4061,2320
1,1765283396000,1765283400061,37,371,334,4061,2320
